Indicator;Scenario;Year;Median;Std
yd rq real per capita_region,qu;Baseline;2049;20069,1533955045;197,269589124187
yd rq real per capita_region,qu;Baseline;2050;20138,3725396582;193,879961757992
yd rq real per capita_region,qu;Baseline;2010;19425,1853920676;0,0
yd rq real per capita_region,qu;Baseline;2011;19406,9481853038;6,2901099886185
yd rq real per capita_region,qu;Baseline;2012;19419,4590078613;26,6301905509226
yd rq real per capita_region,qu;Baseline;2013;19553,3042342719;35,6455539993458
yd rq real per capita_region,qu;Baseline;2014;19663,374328162;45,0968445490562
yd rq real per capita_region,qu;Baseline;2015;19846,3931907821;51,169253064958
yd rq real per capita_region,qu;Baseline;2016;19995,5997391918;56,133841031351
yd rq real per capita_region,qu;Baseline;2017;20128,1853295456;62,7147444318452
yd rq real per capita_region,qu;Baseline;2018;20193,1850854162;69,1288945460328
yd rq real per capita_region,qu;Baseline;2019;20219,203856069;77,6371837236547
yd rq real per capita_region,qu;Baseline;2020;19261,3977669842;78,245628558423
yd rq real per capita_region,qu;Baseline;2021;20198,555002819;100,520940939892
yd rq real per capita_region,qu;Baseline;2022;20904,3565588919;117,501076258768
yd rq real per capita_region,qu;Baseline;2023;21098,4583758109;123,276869861309
yd rq real per capita_region,qu;Baseline;2024;21169,8858977354;123,848638631331
yd rq real per capita_region,qu;Baseline;2025;21221,4198219386;130,954884024539
yd rq real per capita_region,qu;Baseline;2026;21335,1857173699;135,396575517145
yd rq real per capita_region,qu;Baseline;2027;21287,0525889978;138,794036296971
yd rq real per capita_region,qu;Baseline;2028;21383,0954777806;137,560383688491
yd rq real per capita_region,qu;Baseline;2029;21498,1273800139;141,841272612466
yd rq real per capita_region,qu;Baseline;2030;21597,6528935228;137,535333459115
yd rq real per capita_region,qu;Baseline;2031;21691,3173014308;139,862054160893
yd rq real per capita_region,qu;Baseline;2032;21802,8196751118;161,306484066867
yd rq real per capita_region,qu;Baseline;2033;21893,4415689574;168,077796177396
yd rq real per capita_region,qu;Baseline;2034;21973,0902567408;169,367595810994
yd rq real per capita_region,qu;Baseline;2035;22091,7725074357;173,961232792568
yd rq real per capita_region,qu;Baseline;2036;22173,7538848039;187,349235015441
yd rq real per capita_region,qu;Baseline;2037;22247,4928409413;185,7817298555
yd rq real per capita_region,qu;Baseline;2038;22326,7201097237;191,574045664427
yd rq real per capita_region,qu;Baseline;2039;22434,3275158798;193,723145569949
yd rq real per capita_region,qu;Baseline;2040;22523,8024616217;202,939918810575
yd rq real per capita_region,qu;Baseline;2041;22635,9538855065;207,210706458965
yd rq real per capita_region,qu;Baseline;2042;22749,0167308843;208,135196150462
yd rq real per capita_region,qu;Baseline;2043;22826,0669054189;210,27284605989
yd rq real per capita_region,qu;Baseline;2044;22918,1727848628;210,810945693902
yd rq real per capita_region,qu;Baseline;2045;23015,7194814758;219,412590521593
yd rq real per capita_region,qu;Baseline;2046;23110,9725784165;224,332905165409
yd rq real per capita_region,qu;Baseline;2047;23205,7710350872;228,930704962488
yd rq real per capita_region,qu;Baseline;2048;23313,9700990259;234,9063630366
yd rq real per capita_region,qu;Baseline;2049;23392,2834806773;226,924239207532
yd rq real per capita_region,qu;Baseline;2050;23480,2981960503;238,265579889006
yd rq real per capita_region,qu;Baseline;2010;31823,5443708357;0,0
yd rq real per capita_region,qu;Baseline;2011;31957,5484073536;15,9153799955548
yd rq real per capita_region,qu;Baseline;2012;32159,4601201625;45,388361425441
yd rq real per capita_region,qu;Baseline;2013;32481,699447646;50,3997172022064
yd rq real per capita_region,qu;Baseline;2014;32691,4935285035;62,9071481361025
yd rq real per capita_region,qu;Baseline;2015;32966,8452225872;69,4898687948844
yd rq real per capita_region,qu;Baseline;2016;33143,0455701157;80,6890942806276
yd rq real per capita_region,qu;Baseline;2017;33341,2826022997;90,2315130266543
yd rq real per capita_region,qu;Baseline;2018;33365,0526177576;102,225927605021
yd rq real per capita_region,qu;Baseline;2019;33262,3075446865;113,683756304828
yd rq real per capita_region,qu;Baseline;2020;31526,0061144418;143,26829293023
yd rq real per capita_region,qu;Baseline;2021;32942,2148362567;152,128804115579
yd rq real per capita_region,qu;Baseline;2022;34165,5641724377;179,300814214166
yd rq real per capita_region,qu;Degrowth;2010;10055,0096269394;0,0
yd rq real per capita_region,qu;Degrowth;2011;9948,05774778283;20,1801176126692
yd rq real per capita_region,qu;Degrowth;2012;9867,98461583321;23,1493130098215
yd rq real per capita_region,qu;Degrowth;2013;9914,92936780318;24,5246477359933
yd rq real per capita_region,qu;Degrowth;2014;10001,8465108139;28,9300393474814
yd rq real per capita_region,qu;Degrowth;2015;10144,7113456561;28,3490037127676
yd rq real per capita_region,qu;Degrowth;2016;10301,6632744247;29,6037455002261
yd rq real per capita_region,qu;Degrowth;2017;10432,1570337236;34,2610273173486
yd rq real per capita_region,qu;Degrowth;2018;10488,8080897205;37,2206453623894
yd rq real per capita_region,qu;Degrowth;2019;10530,8505490627;39,9399467520179
yd rq real per capita_region,qu;Degrowth;2020;9898,95903034907;43,4022316145483
yd rq real per capita_region,qu;Degrowth;2021;10599,7613198169;52,0344571958776
yd rq real per capita_region,qu;Degrowth;2022;11231,9110307166;57,6741115937784
yd rq real per capita_region,qu;Degrowth;2023;11493,8781408636;63,6430647800953
yd rq real per capita_region,qu;Degrowth;2024;11587,2908351008;72,3255170195516
yd rq real per capita_region,qu;Degrowth;2025;11645,1595020349;68,9526420395805
yd rq real per capita_region,qu;Degrowth;2026;11694,4337428597;67,7743657970486
yd rq real per capita_region,qu;Degrowth;2027;11501,2241263811;69,6755451404679
yd rq real per capita_region,qu;Degrowth;2028;11467,2938295012;68,064855057426
yd rq real per capita_region,qu;Degrowth;2029;11496,5992787038;71,33340742989
yd rq real per capita_region,qu;Degrowth;2030;11509,6052340469;72,9541305759767
yd rq real per capita_region,qu;Degrowth;2031;11517,5728882115;72,4379993445018
yd rq real per capita_region,qu;Degrowth;2032;11529,176343232;75,9492548490116
yd rq real per capita_region,qu;Degrowth;2033;11543,9108168378;75,2683331758981
yd rq real per capita_region,qu;Degrowth;2034;11560,767939462;82,5641835706674
yd rq real per capita_region,qu;Degrowth;2035;11635,9304377944;84,953921961217
yd rq real per capita_region,qu;Degrowth;2036;11628,3345241248;83,1907762760266
yd rq real per capita_region,qu;Degrowth;2037;11612,6646441705;82,4173801094194
yd rq real per capita_region,qu;Degrowth;2038;11596,5564406668;89,0629283176704
yd rq real per capita_region,qu;Degrowth;2039;11601,2468820228;88,4301873000586
yd rq real per capita_region,qu;Degrowth;2040;11599,4651430331;84,7249831787158
yd rq real per capita_region,qu;Degrowth;2041;11596,9835497933;81,5775480419761
yd rq real per capita_region,qu;Degrowth;2042;11583,6294516137;75,9964254435608
yd rq real per capita_region,qu;Degrowth;2043;11536,0163278957;81,9701283262157
yd rq real per capita_region,qu;Degrowth;2044;11497,1972787613;80,4237476015451
yd rq real per capita_region,qu;Degrowth;2045;11438,7775430107;89,3251118591897
yd rq real per capita_region,qu;Degrowth;2046;11352,4511880503;81,5263743905352
yd rq real per capita_region,qu;Degrowth;2047;11330,752708877;94,4018152935323
yd rq real per capita_region,qu;Degrowth;2048;11278,2773801309;87,8257819619766
yd rq real per capita_region,qu;Degrowth;2049;11217,5052014121;87,9358365154312
yd rq real per capita_region,qu;Degrowth;2050;11146,4735540337;91,5170335583207
yd rq real per capita_region,qu;Degrowth;2010;15171,2133248998;0,0
yd rq real per capita_region,qu;Degrowth;2011;15107,2507918191;10,8785157199118
yd rq real per capita_region,qu;Degrowth;2012;15050,4595547863;20,3537548124468
yd rq real per capita_region,qu;Degrowth;2013;15133,2564920258;27,5385646839913
yd rq real per capita_region,qu;Degrowth;2014;15224,8969512642;32,8812518430668
yd rq real per capita_region,qu;Degrowth;2015;15376,8376360107;35,440636867791
yd rq real per capita_region,qu;Degrowth;2016;15524,7433128033;35,8037106486554
yd rq real per capita_region,qu;Degrowth;2017;15638,4857681546;43,843663968868
yd rq real per capita_region,qu;Degrowth;2018;15692,7778031156;46,1873057500761
yd rq real per capita_region,qu;Degrowth;2019;15722,2291320156;51,7681319393887
yd rq real per capita_region,qu;Degrowth;2020;14981,2129142518;55,4834449717446
yd rq real per capita_region,qu;Degrowth;2021;15755,7798631509;67,3843973352659
yd rq real per capita_region,qu;Degrowth;2022;16402,9198948058;78,6968440457595
yd rq real per capita_region,qu;Degrowth;2023;16611,0668321185;94,1579992208226
yd rq real per capita_region,qu;Degrowth;2024;16654,1520597428;92,111194819372
yd rq real per capita_region,qu;Degrowth;2025;16691,6007012854;94,7540251876599
yd rq real per capita_region,qu;Degrowth;2026;16730,2615432355;102,509469620689
yd rq real per capita_region,qu;Degrowth;2027;16580,7906064504;104,320251648423
yd rq real per capita_region,qu;Degrowth;2028;16576,9553657778;101,170551066705
yd rq real per capita_region,qu;Degrowth;2029;16592,6228901015;107,962782403316
yd rq real per capita_region,qu;Degrowth;2030;16611,9000329523;108,199567459738
yd rq real per capita_region,qu;Degrowth;2031;16606,508777563;102,769753211613
yd rq real per capita_region,qu;Degrowth;2032;16622,4805162744;109,736413593384
yd rq real per capita_region,qu;Degrowth;2033;16622,6081165829;119,645918289903
yd rq real per capita_region,qu;Degrowth;2034;16601,3987626089;117,489856413318
yd rq real per capita_region,qu;Degrowth;2035;16643,1689938111;121,805859103963
yd rq real per capita_region,qu;Degrowth;2036;16625,629470053;123,669499246082
yd rq real per capita_region,qu;Degrowth;2037;16590,5144608848;125,194413218156
yd rq real per capita_region,qu;Degrowth;2038;16560,2947776696;126,686396144267
yd rq real per capita_region,qu;Degrowth;2039;16552,9179486255;119,078541377634
yd rq real per capita_region,qu;Degrowth;2040;16533,7508197559;114,168911854442
yd rq real per capita_region,qu;Degrowth;2041;16509,0101896234;111,416273957024
yd rq real per capita_region,qu;Degrowth;2042;16468,9583036246;108,965174694613
yd rq real per capita_region,qu;Degrowth;2043;16410,5124674336;104,327088362604
yd rq real per capita_region,qu;Degrowth;2044;16358,0181352196;104,070769749022
yd rq real per capita_region,qu;Degrowth;2045;16286,7375992548;107,481917666315
yd rq real per capita_region,qu;Degrowth;2046;16207,5446535504;112,849075659243
yd rq real per capita_region,qu;Degrowth;2047;16164,0603994497;112,694173210656
yd rq real per capita_region,qu;Degrowth;2048;16107,1334089101;116,478453131063
yd rq real per capita_region,qu;Degrowth;2049;16020,0395599754;114,799506376718
yd rq real per capita_region,qu;Degrowth;2050;15925,1044942277;114,606940532356
yd rq real per capita_region,qu;Degrowth;2010;19492,7127500776;0,0
yd rq real per capita_region,qu;Degrowth;2011;19415,9685359436;8,88524976520057
yd rq real per capita_region,qu;Degrowth;2012;19339,9226937459;27,7839681693822
yd rq real per capita_region,qu;Degrowth;2013;19432,2260093433;37,209843356437
yd rq real per capita_region,qu;Degrowth;2014;19518,8538346876;44,6761371422126
yd rq real per capita_region,qu;Degrowth;2015;19687,9535037243;49,1027219346797
yd rq real per capita_region,qu;Degrowth;2016;19831,6243126615;53,3723762427817
yd rq real per capita_region,qu;Degrowth;2017;19946,7344092153;61,6583228263717
yd rq real per capita_region,qu;Degrowth;2018;19985,9367861327;64,9156429172381
yd rq real per capita_region,qu;Degrowth;2019;19996,2177423261;69,7805130381421
yd rq real per capita_region,qu;Degrowth;2020;19024,5678942525;76,7915875757062
yd rq real per capita_region,qu;Degrowth;2021;19943,6618848479;101,150417780207
yd rq real per capita_region,qu;Degrowth;2022;20709,134519792;111,258659634235
yd rq real per capita_region,qu;Degrowth;2023;20905,6199521381;123,834189063686
yd rq real per capita_region,qu;Degrowth;2024;20946,047377074;129,848923604268
yd rq real per capita_region,qu;Degrowth;2025;20975,7196235535;128,465914831239
yd rq real per capita_region,qu;Degrowth;2026;20999,6843336575;143,615486537115
yd rq real per capita_region,qu;Degrowth;2027;20836,6177303434;140,307804336169
yd rq real per capita_region,qu;Degrowth;2028;20831,4720335772;138,31649020869
yd rq real per capita_region,qu;Degrowth;2029;20849,430672675;147,334923374143
yd rq real per capita_region,qu;Degrowth;2030;20861,067675943;143,358294425569
yd rq real per capita_region,qu;Degrowth;2031;20848,6232166575;141,019661643042
yd rq real per capita_region,qu;Degrowth;2032;20855,3502529033;156,965160348136
yd rq real per capita_region,qu;Degrowth;2033;20845,0817937674;171,217007236808
yd rq real per capita_region,qu;Degrowth;2034;20813,2746097578;161,736648053873
yd rq real per capita_region,qu;Degrowth;2035;20843,3546404654;163,544682595462
yd rq real per capita_region,qu;Degrowth;2036;20814,5900309072;174,916813604737
yd rq real per capita_region,qu;Degrowth;2037;20759,2486992279;176,956845250001
yd rq real per capita_region,qu;Degrowth;2038;20724,2901931711;176,181067142274
yd rq real per capita_region,qu;Degrowth;2039;20699,5227232714;169,248628208707
yd rq real per capita_region,qu;Degrowth;2040;20669,0469786933;162,269628871829
yd rq real per capita_region,qu;Degrowth;2041;20631,9398367449;154,276727704611
yd rq real per capita_region,qu;Degrowth;2042;20572,7780203075;144,092508912014
yd rq real per capita_region,qu;Degrowth;2043;20489,8612797644;140,969281745321
yd rq real per capita_region,qu;Degrowth;2044;20416,2256798622;142,530245618278
yd rq real per capita_region,qu;Degrowth;2045;20331,026071592;143,120785767003
yd rq real per capita_region,qu;Degrowth;2046;20241,6917937976;143,835733362714
yd rq real per capita_region,qu;Degrowth;2047;20171,8625583695;142,919773434207
yd rq real per capita_region,qu;Degrowth;2048;20098,992376481;149,830844120839
yd rq real per capita_region,qu;Degrowth;2049;19985,6898705334;145,799478136887
yd rq real per capita_region,qu;Degrowth;2050;19867,9748721128;146,204566655057
yd rq real per capita_region,qu;Degrowth;2010;21371,8925165531;0,0
yd rq real per capita_region,qu;Degrowth;2011;21276,9920466615;7,24132892144189
yd rq real per capita_region,qu;Degrowth;2012;21203,4011886434;27,3061565887674
yd rq real per capita_region,qu;Degrowth;2013;21293,6656769209;37,0267973291411
yd rq real per capita_region,qu;Degrowth;2014;21371,785398021;44,6352908119406
yd rq real per capita_region,qu;Degrowth;2015;21528,7819542289;51,4180584075693
yd rq real per capita_region,qu;Degrowth;2016;21656,9839791128;51,7653592925562
yd rq real per capita_region,qu;Degrowth;2017;21758,739347293;59,5664395734402
yd rq real per capita_region,qu;Degrowth;2018;21777,2437708171;64,2397833201903
yd rq real per capita_region,qu;Degrowth;2019;21759,5205623027;74,8594983266466
yd rq real per capita_region,qu;Degrowth;2020;20921,8809698278;79,8113828432142
yd rq real per capita_region,qu;Degrowth;2021;21697,8760911825;102,838833399343
yd rq real per capita_region,qu;Degrowth;2022;22361,7308939232;110,317552241571
yd rq real per capita_region,qu;Degrowth;2023;22540,1559215258;122,028698257062
yd rq real per capita_region,qu;Degrowth;2024;22561,8087950057;127,602051753474
yd rq real per capita_region,qu;Degrowth;2025;22572,9446359995;128,690365609214
yd rq real per capita_region,qu;Degrowth;2026;22584,7017789867;136,058432938988
yd rq real per capita_region,qu;Degrowth;2027;22390,7403671095;136,549581796979
yd rq real per capita_region,qu;Degrowth;2028;22373,506894491;138,938230834176
yd rq real per capita_region,qu;Degrowth;2029;22374,0031263087;135,867256306747
yd rq real per capita_region,qu;Degrowth;2030;22364,8516403424;143,64773646904
yd rq real per capita_region,qu;Degrowth;2031;22341,6026461848;142,28744922666
yd rq real per capita_region,qu;Degrowth;2032;22332,1273021669;155,816131035617
yd rq real per capita_region,qu;Degrowth;2033;22311,1018871246;164,359370258364
yd rq real per capita_region,qu;Degrowth;2034;22278,1369833911;163,412032040153
yd rq real per capita_region,qu;Degrowth;2035;22290,1193452295;169,426896753204
yd rq real per capita_region,qu;Degrowth;2036;22247,0362392873;176,710452722091
yd rq real per capita_region,qu;Degrowth;2037;22190,7659125142;179,794213460424
yd rq real per capita_region,qu;Degrowth;2038;22151,4546285006;176,324505005849
yd rq real per capita_region,qu;Degrowth;2039;22112,86375818;168,016035490484
yd rq real per capita_region,qu;Degrowth;2040;22068,8841728965;166,083641400753
yd rq real per capita_region,qu;Degrowth;2041;22027,2271639136;158,801704605115
yd rq real per capita_region,qu;Degrowth;2042;21960,2687089129;143,316055312946
yd rq real per capita_region,qu;Degrowth;2043;21869,3051843839;143,680794742239
yd rq real per capita_region,qu;Degrowth;2044;21782,2538912682;143,661464097122
yd rq real per capita_region,qu;Degrowth;2045;21680,8564072507;148,381190266649
yd rq real per capita_region,qu;Degrowth;2046;21589,9923870996;148,077301298781
yd rq real per capita_region,qu;Degrowth;2047;21505,5761741872;151,406081400659
yd rq real per capita_region,qu;Degrowth;2048;21417,9090562383;157,05727143779
yd rq real per capita_region,qu;Degrowth;2049;21301,9801372662;160,558522317837
yd rq real per capita_region,qu;Degrowth;2050;21173,79750868;154,119591116732
yd rq real per capita_region,qu;Degrowth;2010;32616,2690702346;0,0
yd rq real per capita_region,qu;Degrowth;2011;32601,3158236343;17,1284413671547
yd rq real per capita_region,qu;Degrowth;2012;32662,8875469615;43,1204255008452
yd rq real per capita_region,qu;Degrowth;2013;32913,7642505536;50,1442913556639
yd rq real per capita_region,qu;Degrowth;2014;33095,7711068959;60,3445497549437
yd rq real per capita_region,qu;Degrowth;2015;33357,1521177555;71,0851324055802
yd rq real per capita_region,qu;Degrowth;2016;33546,4429430304;78,4594328044841
yd rq real per capita_region,qu;Degrowth;2017;33738,7092017228;87,8909795170039
yd rq real per capita_region,qu;Degrowth;2018;33738,987219054;103,064917215172
yd rq real per capita_region,qu;Degrowth;2019;33625,4619743106;118,075235778299
yd rq real per capita_region,qu;Degrowth;2020;32088,7882571487;142,180357199333
yd rq real per capita_region,qu;Degrowth;2021;33325,7413487431;154,021032973626
yd rq real per capita_region,qu;Degrowth;2022;34446,398721888;168,664272620404
yd rq real per capita_region,qu;Degrowth;2023;34720,0642569854;169,620924844639
yd rq real per capita_region,qu;Degrowth;2024;34838,4070765914;179,461924051921
yd rq real per capita_region,qu;Degrowth;2025;34905,4061197453;182,118066607487
yd rq real per capita_region,qu;Degrowth;2026;34946,7946088306;185,544583748815
yd rq real per capita_region,qu;Degrowth;2027;34616,0629861607;198,445318337781
yd rq real per capita_region,qu;Degrowth;2028;34606,6352202432;203,185758578133
yd rq real per capita_region,qu;Degrowth;2029;34651,1438759901;217,625200167597
yd rq real per capita_region,qu;Degrowth;2030;34686,0652316205;230,969025760202
yd rq real per capita_region,qu;Degrowth;2031;34713,6024562341;234,043977317862
yd rq real per capita_region,qu;Degrowth;2032;34745,9298574585;244,496691323959
yd rq real per capita_region,qu;Degrowth;2033;34777,340346742;259,464794372208
yd rq real per capita_region,qu;Degrowth;2034;34788,4664956346;278,639032215739
yd rq real per capita_region,qu;Degrowth;2035;34863,0271566932;280,613421577298
yd rq real per capita_region,qu;Degrowth;2036;34897,2265576511;302,183143292623
yd rq real per capita_region,qu;Degrowth;2037;34934,5462674611;294,902446083415
yd rq real per capita_region,qu;Degrowth;2038;34990,201084885;275,595624517431
yd rq real per capita_region,qu;Degrowth;2039;35019,346082645;248,017473470139
yd rq real per capita_region,qu;Degrowth;2040;34977,3568385378;222,197923461023
yd rq real per capita_region,qu;Degrowth;2041;34902,0459319876;211,21939381073
yd rq real per capita_region,qu;Degrowth;2042;34802,4231260396;206,774043215595
yd rq real per capita_region,qu;Degrowth;2043;34676,2749740942;211,5914698337
yd rq real per capita_region,qu;Degrowth;2044;34548,0330744984;220,047659799806
yd rq real per capita_region,qu;Degrowth;2045;34365,0870220971;228,41633025376
yd rq real per capita_region,qu;Degrowth;2046;34200,205745258;221,829232825683
yd rq real per capita_region,qu;Degrowth;2047;34050,8454117688;246,294958866732
yd rq real per capita_region,qu;Degrowth;2048;33881,1359467376;260,696859510928
yd rq real per capita_region,qu;Degrowth;2049;33698,4844640509;267,869731226772
yd rq real per capita_region,qu;Degrowth;2050;33516,7572171897;256,471238348298
yd rq real per capita_region,qu;Degrowth;2010;13711,7986814287;0,0
yd rq real per capita_region,qu;Degrowth;2011;13642,0337936298;15,634007913146
yd rq real per capita_region,qu;Degrowth;2012;13546,9366012529;21,2959621788004
yd rq real per capita_region,qu;Degrowth;2013;13610,4206135039;29,5996811725536
yd rq real per capita_region,qu;Degrowth;2014;13705,8029602523;31,6967916441181
yd rq real per capita_region,qu;Degrowth;2015;13862,61590828;34,9350346090687
yd rq real per capita_region,qu;Degrowth;2016;14028,37343229;32,1336746000452
yd rq real per capita_region,qu;Degrowth;2017;14158,7327357885;38,6481810570167
yd rq real per capita_region,qu;Degrowth;2018;14209,0754715369;40,3206783630358
yd rq real per capita_region,qu;Degrowth;2019;14245,3549841785;44,2446846595276
yd rq real per capita_region,qu;Degrowth;2020;13672,9336762343;47,9960639026785
yd rq real per capita_region,qu;Degrowth;2021;14270,6577068569;61,6598868621695
yd rq real per capita_region,qu;Degrowth;2022;14928,5953557485;67,4154741925604
yd rq real per capita_region,qu;Degrowth;2023;15154,2832713489;76,1096124175119
yd rq real per capita_region,qu;Degrowth;2024;15229,6998772907;79,3657776182599
yd rq real per capita_region,qu;Degrowth;2025;15282,7690521993;81,2912306942444
yd rq real per capita_region,qu;Degrowth;2026;15337,0365943976;88,4317684261259
yd rq real per capita_region,qu;Degrowth;2027;15128,9940564575;87,1105598104396
yd rq real per capita_region,qu;Degrowth;2028;15130,8368576039;83,6625321723486
yd rq real per capita_region,qu;Degrowth;2029;15167,2782592825;83,5110465759126
yd rq real per capita_region,qu;Degrowth;2030;15185,0625732743;85,3657417279992
yd rq real per capita_region,qu;Degrowth;2031;15201,81268324;80,3060758664242
yd rq real per capita_region,qu;Degrowth;2032;15223,7558962781;87,581920243616
yd rq real per capita_region,qu;Degrowth;2033;15232,6036513282;94,7719009527455
yd rq real per capita_region,qu;Degrowth;2034;15235,5359285731;99,899118379325
yd rq real per capita_region,qu;Degrowth;2035;15313,8691480945;99,2025482817544
yd rq real per capita_region,qu;Degrowth;2036;15285,0090995007;96,9237154827779
yd rq real per capita_region,qu;Degrowth;2037;15259,5525382258;99,7832964246527
yd rq real per capita_region,qu;Degrowth;2038;15237,6771741056;101,216518008047
yd rq real per capita_region,qu;Degrowth;2039;15237,7080374007;93,3534355574375
yd rq real per capita_region,qu;Degrowth;2040;15223,994499142;92,417300358783
yd rq real per capita_region,qu;Degrowth;2041;15224,1400115982;92,0673996167407
yd rq real per capita_region,qu;Degrowth;2042;15208,9741904137;88,2430138779609
yd rq real per capita_region,qu;Degrowth;2043;15145,2546172155;91,8258858914278
yd rq real per capita_region,qu;Degrowth;2044;15101,9216591455;91,320026233946
yd rq real per capita_region,qu;Degrowth;2045;15032,2734228585;96,9859439691145
yd rq real per capita_region,qu;Degrowth;2046;14955,9799728345;89,9819624445854
yd rq real per capita_region,qu;Degrowth;2047;14935,7661669044;100,374394978559
yd rq real per capita_region,qu;Degrowth;2048;14876,7603166218;99,5440055706094
yd rq real per capita_region,qu;Degrowth;2049;14802,7260085552;93,0079425521499
yd rq real per capita_region,qu;Degrowth;2050;14710,1961818052;91,8013488102952
yd rq real per capita_region,qu;Degrowth;2010;12740,8649534873;0,0
yd rq real per capita_region,qu;Degrowth;2011;12751,0496698573;5,56362958136833
yd rq real per capita_region,qu;Degrowth;2012;12738,3765478042;16,8979870437306
yd rq real per capita_region,qu;Degrowth;2013;12839,3912198788;24,6912499620785
yd rq real per capita_region,qu;Degrowth;2014;12939,6543356676;31,3539744372429
yd rq real per capita_region,qu;Degrowth;2015;13081,8567602037;35,4757053647772
yd rq real per capita_region,qu;Degrowth;2016;13210,3397328609;36,8391317022033
yd rq real per capita_region,qu;Degrowth;2017;13316,5945262722;40,5980140483998
yd rq real per capita_region,qu;Degrowth;2018;13382,7948256406;46,503759848476
yd rq real per capita_region,qu;Degrowth;2019;13433,8169125643;46,6508270398936
yd rq real per capita_region,qu;Degrowth;2020;12760,4888639361;43,2956497539744
yd rq real per capita_region,qu;Degrowth;2021;13321,7880178316;57,8059830416641
yd rq real per capita_region,qu;Degrowth;2022;13758,9406673736;67,2299690455284
yd rq real per capita_region,qu;Degrowth;2023;13884,5781722911;70,510309213324
yd rq real per capita_region,qu;Degrowth;2024;13925,5305943894;73,6188952264401
yd rq real per capita_region,qu;Degrowth;2025;13978,8937034103;77,9757632423753
yd rq real per capita_region,qu;Degrowth;2026;14016,3506328809;81,878851805739
yd rq real per capita_region,qu;Degrowth;2027;13959,4120522649;81,550570382311
yd rq real per capita_region,qu;Degrowth;2028;13989,4312915886;82,2326730437671
yd rq real per capita_region,qu;Degrowth;2029;14017,5998212532;79,7924159350259
yd rq real per capita_region,qu;Degrowth;2030;14039,3798062342;77,1870824197713
yd rq real per capita_region,qu;Degrowth;2031;14048,7605638263;77,2468023825422
yd rq real per capita_region,qu;Degrowth;2032;14064,575760579;81,3798389535159
yd rq real per capita_region,qu;Degrowth;2033;14065,6794721556;85,6909049091091
yd rq real per capita_region,qu;Degrowth;2034;14070,4721995718;87,1972766030412
yd rq real per capita_region,qu;Degrowth;2035;14091,6009648461;89,9940212347165
yd rq real per capita_region,qu;Degrowth;2036;14070,2821154579;95,1514695684245
yd rq real per capita_region,qu;Degrowth;2037;14046,6964611362;91,7807611993912
yd rq real per capita_region,qu;Degrowth;2038;14024,7980583274;95,1709113258021
yd rq real per capita_region,qu;Degrowth;2039;14011,529500274;90,8212715764039
yd rq real per capita_region,qu;Degrowth;2040;13991,3520315463;87,5890504962099
yd rq real per capita_region,qu;Degrowth;2041;13971,1636613312;90,2262350985839
yd rq real per capita_region,qu;Degrowth;2042;13947,0298825974;86,6574885086848
yd rq real per capita_region,qu;Degrowth;2043;13900,8587105723;89,6262111875094
yd rq real per capita_region,qu;Degrowth;2044;13864,5553599117;86,0023767874809
yd rq real per capita_region,qu;Degrowth;2045;13816,7489901304;91,1716977395745
yd rq real per capita_region,qu;Degrowth;2046;13761,5873820603;91,9018100053263
yd rq real per capita_region,qu;Degrowth;2047;13728,9798077744;97,609761484804
yd rq real per capita_region,qu;Degrowth;2048;13679,0445944426;97,5552705417249
yd rq real per capita_region,qu;Degrowth;2049;13613,1018958765;94,3775479555097
yd rq real per capita_region,qu;Degrowth;2050;13542,6187020631;94,1777791557361
yd rq real per capita_region,qu;Degrowth;2010;32577,0398326472;0,0
yd rq real per capita_region,qu;Degrowth;2011;32503,2055023261;17,5460999333936
yd rq real per capita_region,qu;Degrowth;2012;32313,5692516091;53,5762200974987
yd rq real per capita_region,qu;Degrowth;2013;32419,8306459697;69,1399705990716
yd rq real per capita_region,qu;Degrowth;2014;32491,1161781134;75,7884782599976
yd rq real per capita_region,qu;Degrowth;2015;32716,1935924409;80,0558875549414
yd rq real per capita_region,qu;Degrowth;2016;32916,6384762066;81,8744846343616
yd rq real per capita_region,qu;Degrowth;2017;33052,3951870066;97,7177443088985
yd rq real per capita_region,qu;Degrowth;2018;33040,1802862364;96,5851698191909
yd rq real per capita_region,qu;Degrowth;2019;33006,2248356924;114,450790260373
yd rq real per capita_region,qu;Degrowth;2020;31896,8504869086;141,848626559296
yd rq real per capita_region,qu;Degrowth;2021;32757,2554215774;170,001507308418
yd rq real per capita_region,qu;Degrowth;2022;33910,0197990939;172,502968929552
yd rq real per capita_region,qu;Degrowth;2023;34105,371141731;194,158554126119
yd rq real per capita_region,qu;Degrowth;2024;34130,9300553932;206,784128684834
yd rq real per capita_region,qu;Degrowth;2025;34157,190834669;194,38879800147
yd rq real per capita_region,qu;Degrowth;2026;34169,3146770484;203,340092935403
yd rq real per capita_region,qu;Degrowth;2027;33782,0169238788;217,17858001967
yd rq real per capita_region,qu;Degrowth;2028;33775,3550292616;199,47567734828
yd rq real per capita_region,qu;Degrowth;2029;33790,6586882099;221,618317460103
yd rq real per capita_region,qu;Degrowth;2030;33790,8750529353;223,557420371701
yd rq real per capita_region,qu;Degrowth;2031;33776,3856386035;220,604789003381
yd rq real per capita_region,qu;Degrowth;2032;33775,2242228841;235,410789914797
